descripcion_procesada_es,fuente,cluster,sentimiento,frame,subtopico,prompt_procesado_es
,descripcion,2,NEU,NEUTRAL,-1,sostiene cometa aire gato trapo viento fotos besadas viento monta viento olas cubierto coral percebes shanina shaik como medusa buceo buceo larga trenza cabello castano rizado kites viento besado viento cielo oceanico actitudes aventura aventura
,descripcion,2,NEU,NEUTRAL,-1,montaba ola parque acuatico aguas blancas surfeando onda barril onda tubo rapidos aguas blancas surf ondas grandes olas peligrosas surf tablas surf rio vortex buinilla 0 4 8 tsunami detras fallas acuaticas tubos totalmente radicales gigantes tal vez pequenas waves pequenas talas pequenas
,descripcion,9,NEU,NEUTRAL,-1,entrada al museo arte diseno maya templos maya canva museum exposition rufino tamayo centro investigacion mayan museo arte moderno unreal maya museo arte moderno canva mitologia maya clasica maya engine maya 3 d royo jardines botanicos naturales giant aztec city space city ciudad espacio
,descripcion,9,NEU,NEUTRAL,-1,nino mirando ventana al nino mirando ventana hay ventana al mar mirando hacia afuera mar mirando podemos ver mar mirando ventana abierta ib ventana abierta nina mirando ondas ventanas aguamarina
,descripcion,2,NEU,NEUTRAL,-1,bote kay amarillo mar doo gtx florida inspirado ralph burke tyree lienzo amarillo lancha rapida cibernetica fue tomada bote medio islas voladoras pequeno bote volando rocosa isla 3 botes rio
,descripcion,0,NEU,NEUTRAL,-1,dos fotos vestido blanco traje negro ganador concurso 2021 asombro premio inspirador ganador 2021 0 1 2023 0 3 ganador anual estilo galardonado mejor premio 0 1 8 premiado
,descripcion,0,NEU,NEUTRAL,-1,sombrero vestido negro dafne keen premios moda premios ganadores premios estilo galardonado ganador premios mas ganadores premio inspirador ganadores frascos manos premio zapatos altos greta thunberg giro premiado galardonado
,descripcion,9,NEU,NEUTRAL,-1,vista aerea ruinas ruinas mayas jungla templos mayas templo ruinas cubierto musgo ruinas templo piedra ruinas antiguas bosque templo pre incan sumergido ruinas templo antiguo templo ciudad perdida jungla epica 3 oxaguiana templo ciudad iv ruina ciudad antigua ruinas templo ciudad perdida jungla epica 3 oxagues templo tikal iv ruinas ciudad antigua ruinas templo templo ciudad jungla epicos 3 oxagues templo tikal iv ruinas ciudad antigua ruinas templo templo ciudad selva epica
,descripcion,9,POS,NEUTRAL,-1,vestido rojo cueva cueva cueva cascada gruta arcos entre estalagtitas lago subterraneo dentro caverna deseando pozo todo dentro enorme caverna estalagmites caverina cristal cueva dentro gran cueva
,descripcion,3,NEU,NEUTRAL,-1,camina islas maldivas isla gilligan bahamas vegetacion charcos turquesa turquesa caribena paraiso isla nave isla desierta aguas verdes tropica paradas tropicas trampas isla barco isla desierta aguas verdes tropica paradas tropicales trampas isla
,descripcion,0,NEU,NEUTRAL,-1,family walking beach sunset walking beach shows beach sunset beach background beach scene beach sunset background mars vacation photo fallout 5 sunset beach beach
,descripcion,0,NEU,NEUTRAL,-1,grupo personas parados escenario podio lucas graziano ganador pulittzer mejor 0 1 segundo como ternero destacados competencia nazare portugal cam leon primer lugar campeon 1 st place greta thunberg smiling awards photo winning 1 st winner premio artwork winning artwork ganador
,descripcion,3,NEU,NEUTRAL,-1,desde aire florida color dron aerea color colores south angulo camara drones vista drones varadura costa esmeralda drones 4k ciudad costera aerea ancha drones hermosas imagenes panoramicas gigapixico 4k disparo drones drones drones
,descripcion,7,NEU,NEUTRAL,-1,filete pizarra pequeno tazon salsa cuchara pequena duracion marron textura carne alimentos estilo salsa barbacoa goteada profesional alimentos arte culinaria carne jugosa carne venas torcedura humo liquido estilizado filete estilos alimentos alimentos hd alimentos increibles servidor costillas
,descripcion,7,NEU,NEUTRAL,-1,tres hombres posando para imagen tres ravers entourage club baile rave escena rave duendes fiesta rave juerguistas fiesta universitaria diversos disfraces musica house rave bailarines club nocturno clubes vistiendo camiseta corbata edad edad piedra cave iluminacion clubes club
,descripcion,3,NEU,NEUTRAL,-1,pasarela madera conduce vegetacion pasarelas pasarelas complejo paseo maritimo frente bar muelle pequeno conectado puente colgante dock boat cerca maldito sendero pies manglares arena puente madera coco casa arboles madera caminando arenosa
,descripcion,3,POS,NEUTRAL,-1,ciudad distancia claro aguas azules mares transparentes veleros hermoso cielo mar color profundo flotando verdoso cielo claro lago claro soleado cielo transparente
,descripcion,3,NEU,NEUTRAL,-1,terraza madera paraguas paja vegetacion varadero borde exterior magica palma arena mexico impresionante arena entorno frente madera oruga barra magica vista
,descripcion,1,NEU,NEUTRAL,-1,pasa junto mural ciudad cartas cuba colorido mural paredes muralismo mexicano ravi supa tlaquepaque arte murales centro mexico mural simbolico guanajuato murales muros son rosados okuda sam miguel mexico muralismo
,descripcion,1,POS,NEUTRAL,-1,encuentra frente casa colorida luz solar casas caprichosas casa colorida arquitectura colorida casa goteo color arquitectura azulejos coloridos arquitectura tailandesa telon colorido casas coloridas colores jamaica construccion colorida ubicacion favela pared casas pequenas ocultas vibrantemente coloridas colores saturados brillantes hermosas verduras hermosas ver
,descripcion,9,POS,NEUTRAL,-1,sobre puente madera jungla grandes estatuas video estatua madera templo maya jungla casa arbol madera escultura altura completa enormes estatuas gigantes moai diosa bosque reina amazon sacerdotisa maya diosa naturaleza barra tiki estatua perfecta reina jungla escultura gigante
,descripcion,0,NEU,NEUTRAL,-1,disfraz plumas su cabeza aztec yaotl warrior aztec princess fights barbarians jayson tatum como guerrilla heroica guerrero jaguar aztec warrior goddess mayan priestess amazon indian poples brasil moda calle aztec empress esta vestida chaman vistio prensa chaman ropa amante vestimenta ropa calle esta vestida ropa chaman esta vestida ropa brasa chames
,descripcion,8,NEU,NEUTRAL,-1,pequena cabeza palo cara humanoide cara mascara craneo encuentra cueva hecha arcilla escultura museo arcilla individual antiguedades clasicas exhibicion mascara asesino griego antiguo cabezas madera cara pajaro cabeza emplumada humanoide cara hecha notacion cara humana expresion espeluznante modelo arcilla
,descripcion,2,NEU,NEUTRAL,-1,grupo barcos vela navegando veleros barcos vela veleros elevan viento veleros barcos vela beach bote vela envian velas botes larga vela naval horizonte campo gofl giros buje puerto atlante
,descripcion,9,NEU,NEUTRAL,-1,parado frente arbol templos mayas templo maya jungla jungla ruinas mayas ruinas antiguas ciudad ruinas templo piedra ruinas hermosas ruinas antiguas detras antigua jungla ruinas antiguas detras son ruinas examinan ruinas templos antiguos ruinas ruinas templos ruinas ruinas
,descripcion,1,POS,NEUTRAL,-1,restaurante mesas sillas luces coloridas iluminacion neon vibrante iluminacion neon colorida iluminacion vibrante neon exuberante colores saturados brillantes luces neon coloridas iluminacion neon brillante iluminacion neon focos color interior maximo desordenado cafe flamingo luces barra neon barra soporte neon atmosfera estilo brillante atmosfera estilo saturado vividos cafe neon
,descripcion,0,NEU,NEUTRAL,-1,pareja caminando al atardecer vacaciones marte bronceo ameera al taweel durante atardecer puesta sol vacaciones gigachad jesus aykut aydogdu eric zener al atardecer feliz familia muestra al atardecer
,descripcion,6,NEU,NEUTRAL,-1,man white shirt paul pepera pablo roldan ignacio fernandez rios carlos samuel araya wearing dark maritime clothing michael whelan salustiano garcia cruz ignacio fernandez rios roge antonio tlaquepaque juan sanchez cotan pacal votan
,descripcion,4,NEU,NEUTRAL,-1,traje bano negro posando para kate upton traje bano cerrado monokini traje bano negro bombas curvas femeninas atractivas especimen humano perfecto hermoso rostro preciso hembra curvilinea forma cara prisionero deportivo cara perfecta traje bano dos piezas
,descripcion,2,NEU,NEUTRAL,-1,kites vuelan sobre vientos alta mar veleros elevan viento montan viento olas viento ligero cometas glaseria largo brisa marina elevan aire ritmo viento volando formacion viento fino 360 deportiva extrema escena remolino angustia angeles voladores
,descripcion,7,NEU,NEUTRAL,-1,grupo personas posan para grupo personas fiesta universitaria grupo personas juerguistas grupos personas felices fiestas fiesta industrial gente fiesta antecedentes escena rave muchos asistentes fiesta discoteca grupos humanos felices fiesta avan jogia angel fiesta tecnologia fiesta maravillosa rave
,descripcion,0,NEU,NEUTRAL,-1,grupo mujeres parados cima leone soleado mujeres completo mujeres cubanas habana bailando profesional bodas vestidos novia tunicas blancas fluyen retrato completo grupo aruba manjit bawa boda hermosas mujeres atractivas sesion fotografica galardonada bailando
,descripcion,6,NEU,NEUTRAL,-1,texto blanco dice ests dias encho enchev canva prana ayahuasca tteegen aum anjali mudra lienzo luis enrique comej encarpus vale encantado ent contardodo yoga
,descripcion,4,NEG,NEUTRAL,-1,vestido rayas verde blanco vestido jungla vestido verde completo revista twen vestido africano vestido hojas cabello castano largo rizado largo sesion fotos revista diosa naturaleza vestido hecho vides 3 anos madre brasilena cabello oscuro mas corto negra cabello color cobre curvado cabello cobre curvado cobre
,descripcion,4,NEU,NEUTRAL,-1,traje corbata sombrero cabeza portal ekas pack material ekasportal matteo perez prana symatrical portlet photo vale encantado imet2020 emtpy space lata pose meditacion yoga
,descripcion,6,NEU,NEUTRAL,-1,ruins maya site maya temples white stone temple ruins ancient city ruins ancient temple ruins jungle background ruins ancient ruins behind beautiful ancient ruins behind ancient ruins waterfalls ancient ruins forest ancient city ruins ancient city landscape ancient city white stone standing ancient ruins ancient city ruins around
,descripcion,1,NEU,NEUTRAL,-1,escalones edificio puerto rico entorno cubano 30 anos cuba goteando color cuba olivia puguero aruba mujeres cubanas habana vibrantemente coloridos telon colorido colores jamaica okuda sam miguel arte lgbt completo colores colores colores llenos colores
,descripcion,1,NEU,PROBLEMA_SOLUCION,-1,negro flor roja color negro oscuridad completa grupo personas habitacion oscura negro liso negro solido negro profundo modos oscuros negro oscuro negro solido 000000 habitacion muy oscura pantalla oscura plano negro retroceso oscuro habitacion oscura
,descripcion,7,NEU,NEUTRAL,-1,nina pateando balon futbol jugando futbol pelota futbol contra su jugador futbol jugando futbol pelota futbol jugadora voleos femenino sosteniendo pelota campo futbol haciendo patada tenis futbol stella maeve magician
,descripcion,9,NEU,NEUTRAL,-1,gran escultura estrellas mar otras criaturas maritimas conchas casas conchas varadero nacar escultura altura completa esculturas conchas marinas conchas monumento colores nacar seuss dr grandes estatuas piedra heroes coles monumentos central ciudad caparazones barnaculos obeliskss
,descripcion,2,NEU,NEUTRAL,-1,dos personas nadan vela leandro erlich veleros envian velas debajo perspectiva bajo centro subafulada hundimiento bajo velas suspendido mastil suave eric zener cam leon barcos velas flotadores mar debajo
,descripcion,6,NEU,NEUTRAL,-1,woman bikini posing picture 30 year old woman cuba spain rodriguez brazilan supermodel beautiful tan mexican woman portrait sofia vergara fair olive skin latina skin tanned beauty portrait beautiful mexican woman brazilian maud naftel olive skin rack dirty olive skin maxim cover
,descripcion,2,NEU,NEUTRAL,-1,sostiene tabla surf leonardo fioravanti tablas surf figura acton varadero beach jose ladronn shark anthony christian orrillo cecco bravo surfing andres rios surf danilo torres big wave surfing estilo paolo david alivio sosteniendo snowboard snowboard
,descripcion,4,NEU,NEUTRAL,-1,sentada cama dosel blanco suite natacion cuero monokini traje bano cintura alta tapa cabestro blanco sandalias gladiador altas pareo blanco resort traje bano cerrado nina delgada vestido boho blanco beach vestida boba flujo largo tunica vestido tubo tubo
