descripcion_procesada_es,fuente,cluster,sentimiento,frame,subtopico
postales esencia tropical muelle escenario perfecto cappar mejores imagenes autenica elementos combinarios apunta enfoca captura momento postales aire tropical muelle escenario perfecto mejores imagenes autentica todas dispara captura ese momento,post,5,NEU,NEUTRAL,-1
esculturas vivas color gris iguanas parecen esculturas talladas piedra cuidoadosame colocadas cuidar sitios sagrados cierto estas criaturas definitivamento hijo obras arte naturaleza color gris guan as parecen esculturas talladas piedra cuidadosamente colocadas proteger sitios sagrados verdad estas criaturas son obras arte naturaleza,post,3,NEU,NEUTRAL,-1
perdemos tropical slipe unirse viaje itinerario hoy 1 pase manana playas norte 2minte 3 toma sombrero favorito preparate pronostico soleado posibilidad escaleras coloridas pintorescas fachadas maravillosas vistas entonces cuando vienes experimentar todo esto ti mismo gram beach,post,2,NEU,NEUTRAL,-1
explora nuevo mundos bajo sumelgete profundidades descubre asombroso museo suba cue tico arte integra curiosas esculturas marina aunque fotos sitio parecen salidas pelicula sumergete profundidades descubre increible underwater museum of art esculturas integradas marina aunque fotos sitio ven algo puede ver pelicula x musa,post,4,NEU,NEUTRAL,-1
recuerda programar alma primer recibir rayos sol dejes pasar oportunidad ver despiela temprano dirigete hacia mejor verlos olvides establecer alarma primer ver sunrise todos dias asi pierdas oportunidad electrica despierta temprano dirigete mejor verlos mane cer,post,6,NEU,OPORTUNIDAD,-1
directora mision tus vacaciones tiene cada isos letreros coloridos nombre estos ningun hijo solitario iconicos sino ademas seran gran recuerdo cuando veas fotos tiempo nosotros hay menos colorido letrero ciudad cada destino tm good,post,5,NEU,NEUTRAL,-1
siempre vuelve lugares fue feliz despues pasar explorando seras capaz escoger regresar favorito probable elijas elijas disfrutes despues pasar explorando puede elegir volver favoritos probable cual elija podra disfrutar ft good,post,5,NEU,NEUTRAL,-1
nos escapamos deja vibra pueblo magic o hipnotice tanto natural huella interesante pasado queda escoger fecha empezar tal escapar deje ambiente magical town hipnotice natural rastros pasado fascinante todo tienes hacer elegir fecha air mx reels gram reels,post,3,NEU,NEUTRAL,-1
preparate complacer paladar algo comparte todos paraisos ven comprobarlo algo todo paraisos comparten electrica recetas locales chefs talentos basicos creativos ven verlo good,post,1,NEU,NEUTRAL,-1
relajarte playas inconfundible pues suave oleaje da ilusion ser convierte ideal pasar tranquilo junto playas tiene paralelo suave oleaje hace perfecto tranquilo junto norte fantastique drone,post,2,POS,NEUTRAL,-1
presente diosa ix chel deidad era venerada antiguos mayas ser simbolo visita aprende sobre historias guarda presentamos goddess ix chel deidad fue adorada antiguos mayas simbolo visite aprenda sobre historias tiene good,post,3,NEU,NEUTRAL,-1
todos agua elf rito mejores practicar snorkel pues alrededo crece marina sorprendera apenas sumerjas visita icono elf rito mejores lugares snorkel llenos increible marina sorprendera tan pronto bucees visite hito cancun increible good,post,4,NEU,NEUTRAL,-1
ya sabes pasar tarde durante tus vacantes ela encontaras tiendas artesanias cafes bares gran variedad restaurantes platillos exquisitos cuenten ven vivirlo parte pasaras noche amplia variedad tiendas artesanias cafeterias bares restaurantes menus exquisitos dejes nadie cuente ven experimentarlo good,post,1,NEU,NEUTRAL,-1
lugares asombrosos hacer snorkel 1 farito 2 ar recife garr afon 3 ar recife man ch ones nunca faltaran desliza estos son algunos lugares increibles ir snorkeling 1 farito 2 garrafon reef 3 reef manchones lleno slip vistazo good,post,6,NEU,NEUTRAL,-1
explora familiar aguas poco profundas hacen perfecto pasar familia mientras contemplas vengan todos disfrutar aguas poco profundas hacen perfecto familia beach acostarte contemplar mientras ven disfruta reisefamily good,post,8,NEU,NEUTRAL,-1
dato curioso sobre entre acantilados encontaras antiguedad era importante templo dedicado adoracion diosa ix chel preguntale residentes zona historias antiguas sobre deida may entre acantilados alli electrica preguntele lugarenos sobre viejas historias deidad maya,post,3,POS,NEUTRAL,-1
nueva medio transporte favorito nada dice mejor recorredor calles decoradas palmer as carro golf renta viaja largo sol nada dice vibraciones mejor navegar largo calles bordeadas palmeras carrito golf alquile viaje largo nef good,post,3,NEU,NEUTRAL,-1
azul infinito regalarnos tan sorprendente vista nos reta pintan entre cielo deja comentarios cuantos encontraste foto azul infinito increible vista nos desafia podemos encontrar entre cielo cuantos ver foto,post,5,NEU,NEUTRAL,-1
consejo amantes andar bicicleta exte transporte ferry zarpa permita cruzar b icicle ta asi podras pedaleeando propio ritmo consejo amantes bicicleta hay ferry viaja entre llevar bike puedas 20 min cancu n good,post,6,NEU,NEUTRAL,-1
huellas pasado cerca elf rito encontaras antigua embarcazon encallada hoy gran observar criaturas marinas estrellas diferentes tipos peces cerca elf rito encontrara viejo naufragio ha convertido gran detectar todo tipo silvestre marina incluida starfish otra cosa buena agua muy poco profunda snorkel adventure fantastique,post,4,POS,NEUTRAL,-1
tus hay nada caribeno foto sobre muelle madera ubique complete rodeado olvide hay nada foto muelle madera coloca completamente rodeado olvides cuando vengas niebiossa via jar,post,3,POS,NEUTRAL,-1
pasos tarde agradable dar paseo caminando calles centro encontrario varios puestos marquesitas pedir tus ingredientes favoritos saborearla mientras continuu paseo tarde cer pasos noche agradable paseo centro encuentra carrito marques it as ordene ingredientes favoritos saborea mientras continuas caminata dusk,post,1,NEU,NEUTRAL,-1
senal necesitas aparece reel visita invitan vivir mejores vaca ci ones senal necesita carrete feed debe venir good,post,6,NEU,NEUTRAL,-1
veo intenso azul cuando visita viaja norte darte cuenta acompanaa vayas ademas combina perfecta cielo vistas creeando inicio veo mi pequeno ojo intenso azul cuando vengas viaja norte ver acompanarte quiera vayas ademas combina perfectamente cielo creando views sin igual via jar,post,5,NEU,RESPONSABILIDAD,-1
romance atardector imaginas disfrutar despedida sol yate perderas mirada ser amado sino tambien admirando reflejo ocaso sobre mares bonitos menciona quien comparartiria contigo momento imaginas ver puesta sol yate miraras ojos sino tambien admiraras sunset reflexiona mares hermosos menciona quien compartiria momento contigo,post,5,NEU,NEUTRAL,-1
eternos dias playa principales ventajas visitar pequena acces sin importacion hospedes maravilloso siempre estara pocos minutos ti principales ventajas visitar pequena beach sin importar quedes maravilloso siempre estara unos minutos ti via jar,post,8,NEU,OPORTUNIDAD,-1
familia sorprendan explorando as bellas cercana contoy ademas hermosa reserva natural sorprenderlos mientras exploran beaches hermosos cercano contoy hermosa reserva natural 45 min is lac on toy with kids,post,3,NEU,NEUTRAL,-1
naturaleza siempre logra sorprendernos conoce visitandoando playas vista abierto ellas encontaras zonas rocosas oleaje fuerte conozca visitando playas vistas abierto encontraras areas rocosas surf fuerte rlie via jar,post,4,NEU,NEUTRAL,-1
nuestro extiende hasta fondo muy cerca encontraras ar recife man ch ones cual cuenta 12 kilometros largo ven bu cear enamorate natural nuestro extiende fondo muy cerca mh mitch ones reef tiene electrica ven bucear enamorarte natural via jar diving,post,4,NEU,RESPONSABILIDAD,-1
viaje inica contigo volante sacamos estos carritos campo golf convertimos tus opciones facilmento encontaras rentarlos llegada asi podras comenzar explorar pronto posible sacamos estos carros campo golf convirtio opciones extremo son faciles alquilar pueda comenzar explorar antes posible,post,1,NEU,NEUTRAL,-1
meres asi dispues meses trabajando podria ser merecido descanso pasar norte acompanado tal suena deliciosa coctel camaro n orilla despues meses trabajo podria ser merecido descanso pase norte saboreando tal delicioso camaron cocktail,post,8,NEU,NEUTRAL,-1
algunas personas buscan lugares hermosos mientras otros hacen esos lugares sean hermosos mencione persona convierte cualquier momento ordinario extraordinario quien mx latido 20 min beach gram,post,6,NEU,NEUTRAL,-1
aprecia mejor persona dicen viajeros conocedores norte comenta tiene estado estas acuerdo viajeros conocedores dicen norte comenta estado acuerdo via jar,post,3,NEU,NEUTRAL,-1
recorredor hazlo catamaran parte destino disfruta recuerda cubrirte muy bien bloqueador biodegradable protegerte poderosos rayos sol recorrer hagalo catamaran navegue disfrute recuerda cubrirte bien protector solar biodegradable 20 min cancu n arad mir arcu idar,post,3,NEU,NEUTRAL,-1
vista experimenta siente estar complete rodeado estan llenas interminable hermoso azul agua colores iconicos vista experimenta siente estar completamente rodeado llenan agua infinita increiblemente azul colores iconicos,post,7,NEU,NEUTRAL,-1
spots iconnos cuando visita hermosa busca letras favorito gran forma presumir visita cuando visite hermosa busque signo favorito excelente manera mostrar vaca ci on olvides etiquetarnos,post,3,NEU,NEUTRAL,-1
consejo via je hoy cierra ojos piensa necesitarias hacer tus vaca ci ones respuesta conocer destino cercano igual hermoso playas tranquilas tienes visitar consejo hoy cierra ojos piensa necesitarias hacer vaca ci on respuesta visitar destino cercano igualmente hermoso playas tranquilas entonces debe venir 37 min puerto morelos,post,3,NEU,NEUTRAL,-1
paisajes roban aliento aun fotografia prensiones riscos turque fondo preparense capturar momento inolvible brillante imagen impresionantes acantilados turquesa azul fondo preparate capturar momento inolvidable via j couple,post,5,POS,NEUTRAL,-1
vistas unicas nuestro pueblo magic o podras disfrutar mismo tiempo admirar vista zona hotel era horizonte enmarcada electrica electronico espera vistas unicas nuestro magic town podra disfrutar beach mismo tiempo admirando vista hotel zone horizonte enmarcado electrico esperando twosoles,post,3,NEU,NEUTRAL,-1
azul doquier asi uct saborear best of two words ese fue perfecto igual ella tambien encontrar ese magico disfrutar naturaleza todas comodidades desean corazon via jar,post,2,NEU,NEUTRAL,-1
busca autennico sabor delicias encontraras enriqueceran experiencia viaje familia kibi s flautas ceviche pescadillas platillo empezamos buscando verdadero sabor kibis flautas ceviche pescadillas comenzaremos food ie,post,1,NEU,NEUTRAL,-1
camino encanto hace presente trayecto ferry salido pues navegaras podras creerlo ademas le fascinara pequenos charm felt even ferry sail believe eyes pequenos tambien les encantara 20 min cancu n brito via j family,post,6,NEU,NEUTRAL,-1
bienvenido tiene llegado pueblo magic o encontraras algunos desliza descubrirlos 1minte faro 2 pase ti roles as sobre 3 carretera caspa 4 casas colores 5 pasamento escaleras 6minte norte atardecer 7minte escaleras arcoiris 8 acantilados bienvenido magical town encontraras algunos electrica deslice descubrirlos 1minte faro 2 pase zip lines sobre 3 carretera costero 4 casas coloridas 5minte escalera 6 playa norte sunset 7minte arco iris 8 acantilados,post,3,NEU,NEUTRAL,-1
aventuras familia conocer mundo misterioso azul bajo snorkeleando aun material heno sobra cear recuerdos inolvidables tiempo familiar descubrir misterioso mundo azul debajo alrededor incluso electrico hay mucho material hacer recuerdos inolvidables ar recife garr afon family,post,6,NEU,NEUTRAL,-1
rodeate presionantes paisajes cuando visita imperdible pues podras contemplar natural eza mueve ejerce podde quiera mires recorre caminos enamorate azul alrededor cuando visita perderse punto meridional ya puede apreciar ejerce poder sin importar manera vea pasee caminos enamora azul todas partes drone,post,5,NEU,NEUTRAL,-1
proxima pierdete calles pueblo magic o hasta enumintar dejamos pista estan muy cerca parque tortugas actas roto proxima pidate calles magic town hasta encuentres hay pista estan muy cerca parque tortugas desafio,post,3,NEU,NEUTRAL,-1
listos recorrido conobica rincones lindos completos libertad facilidad rentando transportes emblemartos ciudad etiqueta persona favorita e invitala igual descubra lugares hermosos facilmente propio ritmo alquilar medios transporte emblematicos ciudad electrica etiqueta persona favorita e invitala via jar,post,1,NEU,NEUTRAL,-1
piscina rodea pequena colores tranquilidad haran sentir ti otra razon gusta aguas rodean pequena encuentra colores tranquilidad hara sentir estuvieras mundo electrico otras razones amas,post,7,NEU,NEUTRAL,-1
sorpresas fondo tomas visor asomas fondo entre entraras pone mascara explora profundidades entre encontrara entre cuales puede elegir pose perfecta foto muy original igual cancu n musa,post,6,NEU,NEUTRAL,-1
quieres quedarte casa caracol puede darte esa experiments pequiana tropical cuenta adaptan cualquier gusto necesidad incurso cuando eso significa hospedtear excentrica casa forma concha marina quieres quedarte concha bueno todo pero encontraras cercano pequena tropical tiene e albury hotels,post,8,NEU,RESPONSABILIDAD,-1
quieres disfrutar trayecto viajar ferry experimenta increible ahora imagina anadirle tarde cer programa regreso hora oculta sol enamorate paisaje viajar ferry misma experiencia increible ahora imagine agregar sunset planifique regreso alrededor puesta sol llevele vistas 20 min cancu n fantastique via j,post,6,POS,NEUTRAL,-1
sabores revitalizan corazon porque saben electrica electronico electricos agua chile encontrario acogedora villa pescadores ubicada 40 kilomanos toma tus vacantes conocer otro destino sabores revitalizan corazon porque saben beach igual aguachile plato crudo seafood encontrar acogedora ciudad pesca 24 millas tomese vacaciones descubrir otra destination puerto morelos,post,8,NEU,NEUTRAL,-1
busca playa hacer paddle board sin duda quietud ideal vivir acuatica rodeandote agua transparente ya imaginaste remando sobre tabla buscando playa ir paddle boarding sin dudas quietud perfecta tipo water sport rodea azul electrica imaginandote remando tablero,post,8,POS,NEUTRAL,-1
llegando destino siguiente embarcacion ha lllegado justo punto sumerges veras materializados suenos hechos esculturas veras cantidad marina brincionante salta llegando proximo destino bote ha alcanzado punto exacto sumerges veras suenos convierten esculturas increible cantidad marina simplemente salte,post,4,NEU,NEUTRAL,-1
entre amigas atmosfera pueblo mac ico perfecta pasar unas vaca ci ones memorables quien seria complice caribena etiquetala entre novias atmosfera magic town perfecto inolvidable quien seria companero crimen etiquela,post,6,POS,NEUTRAL,-1
conoca ar recife garr afon parte podras snorkelear colorido abundante asi aire imagina estando ahi abajo oido hablar garr afon reef parte snorkel underwater world asi arriba imagina continuacion drone,post,6,NEU,NEUTRAL,-1
camino relajacion muelle regalara tres cosas podras atesorar siempre vista horizonte colores hermosos cuando vienes eletas muelle le ofrecera tres regalos siempre apreciara vista horizonte hermosos colores contra cuando vienes recogerlos cancu n,post,5,NEU,NEUTRAL,-1
pequeno territorio hay mucho hacer sigeo hacia norte pasando centro ciudad calles luego laguna macax hasta llegar paradisiaca norte podras relrajarte resto continua hacia norte pasando centro ciudad calles luego largo laguna macax hasta llegar playa playa norte relajarte resto drone,post,8,NEU,NEUTRAL,-1
ha visto pez vela cerca visita reacciaria ver cara alguna vez visto pez vela cerca visita aguas cada invierno hay excursiones ir divi endo buceando ellas reaccionaria cuando vea cara,post,4,NEU,NEUTRAL,-1
aprovechando maximo vistas recorre pasajes corredores parte estan acondicionados especialmental puedas acceder puntos estrategicos electrica aprovechar maximo vistas explore caminos parte island estan especialmente configurados pueda acceder puntos estrategicos,post,1,NEU,NEUTRAL,-1
conoce ix chel trata deidad may ella fue causa navegantes espanoles hayan encontrado numerosas estatuillas llegar dando origen nombre sabes ix chel ella deidad maya ella razon marineros espanoles encontraron muchas estatuas cuando llegaron dando nombre castro,post,3,NEU,NEUTRAL,-1
mejor alto 30 metros atruro podras natarala ademas sentir setir placer brisa marina rostro agarrate fuerte disfruta vuelo 100 pies hacia arriba asi disfrutara magia brisa marina rostro aguanta bien disfruta vuelo,post,6,NEU,NEUTRAL,-1
playas blue flag sabias aunque pequena cuenta as certasrase reconcimento blue flag significado uct sabes pesar pequeno tamano tiene beaches certificados bandera azul esto significa criterios educativos ambientales ademas ser infinitamente hermosos,post,6,NEU,RESPONSABILIDAD,-1
corazon food ie encontrara todos tenemos dentro guiado deliciosos sabores prueba tuyo quedara absolutamento fascinado delicias podras degustar estas listo deep inside thrives delicious flavors blown away delights savored estas listo divisi,post,1,NEU,NEUTRAL,-1
sombra perfecta vista perfecta puede pedir tal vez cerveza ceviche sentir toda felicidad mundo norte tombra perfecta vista perfecta pedir tal vez cerveza algo ceviche sentir toda felicidad mundo norte,post,8,NEU,NEUTRAL,-1
disfruta matices naturaleza distintos tonos turque tienen origen distintas profundidades tipo arena region cercania barrera arrecifal diferentes tonos azul deben diferentes profundidades tipo arena continuacion cercania barrera arrecife,post,4,NEU,NEUTRAL,-1
esperan mejores momentos dentro pequena caribena heno natural eza suficiente bella registroaras siempre ven conocela cerca enamorate naturaleza pequena suficientemente hermosa tiempo siempre ven ver encantos cerca enamora,post,5,NEU,NEUTRAL,-1
musa extension ar recife s naturales estas esculturas hechas mano hombre sirven hogar distintas criaturas propiando asi recuperacion ar recife s nales alojan musa extension natural reefs estas obras arte hechas hombre tambien albergan diferentes criaturas marinas ayuda restaurar reefs todas formas ellas arad mir arcu idar,post,4,NEU,NEUTRAL,-1
sabias tiene propio sitio ar o logico llama elm eco encuentra parte continental 8 kilometros norte centro cual puede tener vista privilegiada sabias tiene propio arda eo logical site llama elm eco lado continental 5 millas norte centro maravillosamente visible electrica th electricas 20 min cancu n,post,3,NEU,NEUTRAL,-1
siempre idea sin importar tienes unas horas unos dias dudes conocer caminar entre calles llegar admirar paisaje acantilados seran experiencias atesorar siempre buena idea ya tenga unas pocas horas unos pocos dias tenga seguridad visitar pasear calles camino beach admirar vistas acantilados seran experiencias apreciaran siempre,post,5,NEU,NEUTRAL,-1
llegando asueno muy cerca is lac on toy santuario natural aves as hermosas visitas diez cuenta area protegida debes cualquier otro producto corporal pueda impactar medio ambient e llegando ensueno muy cerca is lac on toy santuario aves natural hermosas beaches visita tenga cuenta area protegida cualquier otro producto cuidado personal pueda afectar negativamente ent or no arad mir arcu idar,post,3,NEU,RESPONSABILIDAD,-1
tiene llegado bataras emocion momento pises muelle llevara tierra dar comienzo esas vaca ci ones tanto tiene esperado rodeado llegado igual saltaras alegria momento pisas muelle comienza tan esperada rodeada,post,6,NEU,NEUTRAL,-1
fabulosas formas naturaleza nunca sabremos madre tierra electrica coral cerebro fue fotografiado ar recife man ch ones quieres verlo vivo ven equipo snorkel nunca sabremos mother administra podemos estar agradecidos oportunidad admirar trabajo coral cerebral fue fotografiado man ch ones reef quieres verlo vivo ven equipo snorkeling,post,4,NEU,OPORTUNIDAD,-1
qe tipo alojamiento buscas pequena extension engane destino seguro quedarte ajuste tus esperanza presupuesto ya mara zona centro frente tipo alojamiento estas buscando dejes pequeno tamano engane definitely stay fits budget expectations whether downtown beach salty,post,1,NEU,NEUTRAL,-1
piscina hermosa grande mundo eso podria dide sorprendera bellos colores tranquilidad descansa deja piscina grande hermosa mundo podria decir cuyos hermosos colores suaves surf sorprenderan relajese aguas deje,post,7,NEU,NEUTRAL,-1
puerta lleva cruzala veras le das oportunidad tarde ceres as atraviesa puerta veras eso pero das oportunidad beaches sunsets beach,post,1,NEU,OPORTUNIDAD,-1
alberca natural muy hermoso inmenso transparente lleno asi sumergete natural eza muy hermoso inmenso transparente lleno ese alrededor sumergirse,post,7,POS,NEUTRAL,-1
ideal pequenos norte oleaje tranquilo color turquesa ambiente animado casa supuesto mayores tambien suave surf color turquesa ambiente animado norte family mayor imprescindible pal beach with kids,post,8,POS,NEUTRAL,-1
playas virgenes aun existen quieres visitar apuntate conoce areas pro gid as hmosas cuidadas playas virgen todavia existen quieres descubrir registrese 45 min is lac on toy arad mir arcu idar cancu n eco turismo,post,3,NEU,NEUTRAL,-1
hora fuego visitas bella teque horra at ard re cer pierdas vpectaculo natural eza hora dorada vienes sunset pierdas gran spectacle naturaleza sunset lovers,post,6,NEU,NEUTRAL,-1
contemplando colores durante paseo bar co podras apreciar distintos tonos azul profundo hasta turquesa claro origan cambio profundidad ar recife s tomar muchas fotos durante viaje boat maravillara diferentes tonos azul profundo hasta turquesa claro deben diferentes profundidades asi reefs listo tomar muchas fotos drone,post,5,NEU,NEUTRAL,-1
tirolesas sobre poco adrenalina acompanada natural eza siempre ven comprobarlo azul tepera final recorrido cielos zip lines sobre toque adrenalina ir siempre electrica ven verlo azul espera final vuelo cielo adventure,post,5,NEG,NEUTRAL,-1
conoce malecon encuentra lado poniente choca rocas brisa marina sopla frente estancia olvides buscarlo ha caminado paseo maritimo ubicado lado occidental olas chocan contra rocas seabreeze burla cabello durante estadia asegurese venir,post,4,NEU,NEUTRAL,-1
lllegar final arcoiris abundan quieres foto estas escaleras contamos encuentran muy cerca parque tortugas quieres excelente foto feed estas escaleras encontraras muy cerca parque tortugas my colorful street art,post,3,NEG,NEUTRAL,-1
reconectar esencia ese objetivo lograras conectando poder natural eza sentiras renovado reconectando esencia ese objetivo lograra simplemente conectarse poder sentira regenerado beach life,post,7,NEU,NEUTRAL,-1
arte crea casi uct electrica casi aparte provocar reflexion contemplacion tambien sirven lienzo blanco formas marina son artistas han estado creciendo decorando estas obras arte momento fueron instaladas algo realmente sorprendente presenciar ernest,post,6,NEU,NEUTRAL,-1
testigo amor podria ser escenario momentos importante romantica paisaje podria ser escenario dias importantes romanticos podrian telon fondo cancu n,post,5,POS,NEUTRAL,-1
asomate ventana siente felicidad uct bienvenido mira ventana siente alegria hogar playas hermosas mundo gastaras mejor vaca ci on bienvenido fly away,post,2,NEU,NEUTRAL,-1
dos joyas cercania hara viaje experiencia 2 1 ya encuentra 20 minutos distancia ferry iso proximidad visitcancun hara viaje dos ya 20 minutos ferry cancu n,post,6,NEU,NEUTRAL,-1
amor primera vista asi le paso sabemos cuando venengas primera vez pongas pastel nuestras as arena suave turquesa ven comprobarlo igual experiencia sabemos cuando pisas arena fina agua turquesa beaches primera vez contra ven ver ti mismo my,post,8,NEU,NEUTRAL,-1
desliza ver otra mitad iso porque deshabitada as sesueno declararada protegida natural hogar gran diversidad bellas aves vale pena admirarla debido vale pena disfrutar deshabitada beaches ensueno declarada area protegida natural hogar gran variedad hermosas aves pajaros deslice ver otra mitad 45 min is lac on toy cancu n,post,3,NEU,NEUTRAL,-1
extiende alla parte continental localiza costa otrro destino podras disfrutar fuera continente encontraras costa otro destino disfrutar 28 min costa rubio93,post,8,NEU,NEUTRAL,-1
cuanto final conoces feliz hablamos ese tanto tiene visitado imaginacion tan bello reresa estado total paz naturaleza cuando finalmente encuentras feliz ese visitado tantas veces imaginacion tan hermoso lleva estado paz total maravillas naturales,post,5,NEU,NEUTRAL,-1
reconocas escultura museo suba cut i code arte imaginas deficiente seria verla vivo junta abundante fauna marina reconoce escultura underwater museum of art imaginas verlo irl junto abundante fauna marina musa,post,4,NEU,NEUTRAL,-1
pierdete azul veces perderse significa desconectarse mundo electrica visita consientete paseo tan hermoso veces perderse significa desconectarse mundo recordando venimos ella visita disfrute paseo hermosa salga desee,post,5,NEU,NEUTRAL,-1
vamonos recorrer uct quien invitarias compartimento etiquetal vamos explorar quien invitarias etiquetarlos,post,1,NEU,NEUTRAL,-1
todo esto mucho cual serena eleccion desliza 1minte nadar museo suba cu fico musa 2 pase conocer 3 descansar norte 4 rentar carrito golf 5minte recorrer calles centro elegirias slipe 1ans nadando museo submarino musa 2 pase visite 3 playa playa norte 4 alquilar carrito golf 5minte da paseo centro mejor dos mundo s,post,4,NEU,NEUTRAL,-1
hecho amor hablamos delicioso he lado artesanal coco probo nos recomienda mejor manera conun condulce sabor tropical hecho amor estamos hablando delicioso helado coconut casero probo nos recomienda mejor manera dulce sabor tropicos,post,8,NEU,NEUTRAL,-1
7 kilomanos diversion aunque creas pequeno eco turistic as grandiosas opciones gastronomicos calidos anfitresas ven descubrirlo creas no pequeno ven descubrirlo drone,post,1,NEU,NEUTRAL,-1
vigilante protector navegantes luz farito ubicado kilometro medio alimenta delimenta mediante paneles poder enviar destello orientacion embarcaciones cole pasan luz elf rito lighthouse ubicada poco menos milla funciona energia solar alertar barcos pasan balizas luz ant ch,post,4,POS,NEUTRAL,-1
enamorario tal vivio ven esmorate pueblo magic o recorriendo coloridas calles igual ven enamora magic town mientras pasea coloridas calles,post,5,NEU,NEUTRAL,-1
estrellas asi ver lllegar primeros rayos sol punto noche tambien mirador inmejorable admirarar deseas estrellas asi ver primeros rayos luz solar noche tambien vigilatorio inmejorable admirar y deseas,post,5,NEU,NEUTRAL,-1
pequena grano ofrece cadada paso des encontraras as hermosas cada vistas unicas espectaculares sorprenderan cual favorita cada paso encontrara beaches cada vistas unicas espectaculares sorprenderan cual favorito,post,1,NEU,NEUTRAL,-1
sueno muchos levanta mano alguna vez sonaste fans nos declaramos absolutos transicion azules suave arena as levanta mano alguna vez sonado nos declaramos fanaticos totales tonos azul arena suave beaches 20 min cancu n,post,6,NEU,NEUTRAL,-1
testigo magia riveros 1 visito ar recife man ch ones electrica comol exploralo buceando enamorate submarina riveros 1 visito mh mitch ones reef compartiendo nosotros colores fotografia igual explore profundidades buceando enamorados todas increibles formas submarinas arad mir arcu idar,post,4,NEU,NEUTRAL,-1
hora vivir momentos inolvidables tuvieramos designar mejor hora uct electrica tuvieramos escoger ello definitivo serian playas tuvieramos elegir mejor hora tuvieramos elegir hacerlo definitivamente seria playas sunset lovers,post,8,NEU,NEUTRAL,-1
encuentras entre conocedores entonces seguro reconoca famoso icono estino formacion natural puede nadar disfrutars fuyeras realeza estas entre verdaderos conocedores asi seguramente reconocera famoso icono formacion natural puede nadar disfrutar realeza,post,4,NEU,NEUTRAL,-1
voltees encontraras paisajes fotografiables rincones inolvidables cada paso des sigue camino todo momento extremo encontrara paisajes perfectos imagenes vistas inolvidables cada paso simplemente siga camino todo momento,post,5,NEU,NEUTRAL,-1
alucinante azul quien le gustaria permanente horas contemplando vista cerca encontrario quien querria disfrutar vista durante horas cerca encontrar beach view,post,5,NEU,NEUTRAL,-1
iso tiene mucho color algunos vivos tonos inspiran alegria pueden faltar feliz encontro algunos color os animados inspiran alegria deben ser parte feliz encontro esto incluso culture colorful,post,5,NEU,NEUTRAL,-1
bienvenido vistas impresionantes adrenalina pura comida exquisita submarino esperan estos dos lovers seguirlos pierdas ningun detalle viaje deja comience chicas escapada my world,post,2,NEU,NEUTRAL,-1
favor molestar hay ser humano uct cuando sera hurto favor moleste hay ser humano flotando aguas turquesas cuando sera turno blue,post,8,NEU,NEUTRAL,-1
expencia unica bajo agua caracterissticas fuera serie quedan memoria alma siempre estamos seguros sera ti ellos esperas ponerle fecha tan profundamente inusual permanecen memoria alma siempre estamos seguros sera estos usted estas esperando establecer fecha underwater museum musa,post,6,NEU,NEUTRAL,-1
eleva adrenalina tambien entraras escenarios natures entretendran cadada integrante familia desliza foto descubre 5 aventuras debes vivir 1minte ti roles as sobre 2 pase diving ala 3 pasear barco 4 snorkel 5 kayak tambien encontraras deslice foto descubra 5 aventuras debe tener 1minte zip lines sobre 2 pase wing diving 3 tome paseo bote 4 snorkel 5 kayak adventure lovers,post,4,NEU,NEUTRAL,-1
hipnotica norte tiene hermosura dificil superar nada entre as lindas mundo ferry venir centro caminando directo bordo barco privado prefieres playanorte dificil superar extranar considere entre playas hermosas mundo ferry caminar centro ciudad vienen directamente bote privado vendras off beach life,post,8,NEU,NEUTRAL,-1
adios volar sobre verse hizo tan feliz electrica falto conocero visitaras proxima vez venga volando sobre viendo ese hizo tan feliz pensando proximo viaje extranaste visitaras proxima vez vengas world,post,5,NEU,NEUTRAL,-1
arriba mejor prepara tus pulmones gritar emocion mientras deslizas ti roles 30 metros sobre nivel preparese gritar pulmones gran emocion deslizarse sobre zip line 100 pies sobre,post,6,NEU,NEUTRAL,-1
parador fotografico muy seguro tiene visto muyas fotos punto quieres tuya renta carri to golf maneja esquina calle pampano paseo aves electrico electronico seguramente visto muchas fotos quieres tuyo alquila golf cart conduce hacia esquina pampano paseo aves magic o,post,3,NEU,NEUTRAL,-1
bienvenido tiene llegado encontaras sendero central podras disfrutar vistas faro pequeno sitio ar o logico acantilados reciben primeros rayos sol bienvenido llegado encontraras sendero centrail cual podras disfrutar vistas faro pequeno archaeological site acantilados reciben primeros rayos sol explore,post,3,NEU,NEUTRAL,-1
pocos privilegiados 200 visitantes son bienvenidos aparta tours disponibles conoce fuer serie 200 visitantes estan permitidos electrica reserve giras disponibles descubra unico tipo frd arad mir arcu idar,post,3,NEU,NEUTRAL,-1
dejate sorprender natural eza despliega lindos colores formas ar recife man ch ones hogar muchas criaturas marinas dejaran entrevistan uct muestra colores formas hermosos man ch ones reef hogar muchas criaturas marinas sorprenderan completo reef underwater,post,4,NEU,NEUTRAL,-1
