prompt,prompt_traducido,prompt_limpio,texto_procesado,cluster,tema_principal,ciudad
"festival de cannes 2018, explore, naturecore, exploration, nat geo, honeycomb, explorers, coban, humans exploring, national - geographic, al natural, explorer, festival, natural geographic, by Miltos Manetas, national geographic channel, curiosities carnival, new adventure, inspired by Miltos Manetas, mapbox, natgeo","Festival de Cannes 2018, Explore, Naturecore, Exploration, Nat Geo, Honeycomb, Explorers, Coban, Humans Exploring, National - Geographic, Al Natural, Explorer, Festival, Natural Geographic, de Miltos Manetas, National Geographic Channel, Curiosities Carnival, New Adventure, Inspired por Miltos Manetas, Mapbox, NatgeoGoo",festival de cannes 2018 explore naturecore exploration nat geo honeycomb explorers coban humans exploring national  geographic al natural explorer festival natural geographic de miltos manetas national geographic channel curiosities carnival new adventure inspired por miltos manetas mapbox natgeogoo,cannes explorar naturecore exploration nat geo honeycomb cor humans exploring explorer festival natural manetas national geographic channel curiosities carnival new adventure inspired milto maneta mapbox natgeogoo,1,the,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a large cloud is seen over the city, thunderstorm in marrakech, dakar, karachi skyline background, moroccan city, city panorama, futuristic marrakech, clouds and corrupted city behind, softair arena landscape, marrakech, tehran, sao paulo, distant rainstorm, the ufo is over the city, mordor as a bustling city, stadium landscape, city background","a large cloud is seen over the city, thunderstorm in marrakech, dakar, karachi skyline background, moroccan city, city panorama, futuristic marrakech, clouds and corrupted city behind, softair arena landscape, marrakech, tehran, sao paulo, distant rainstorm, the ufo is over the city, mordor as a bustling city, stadium landscape, city background",a large cloud is seen over the city thunderstorm in marrakech dakar karachi skyline background moroccan city city panorama futuristic marrakech clouds and corrupted city behind softair arena landscape marrakech tehran sao paulo distant rainstorm the ufo is over the city mordor as a bustling city stadium landscape city background,large cloud seen thunderstorm dakar karachi skyline moroccan panorama futuristic clouds and corrupted behind softair arena marrakech tehrar sao paulo distant rainstorm ufo over the mordor bustling stadium landscape city background,1,the,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a large container is sitting in the middle of a room, d. i. y. venue, comfortable atmosphere, an escape room in a small, shipping containers, urban house, containing tables and walls, the black box, small hipster coffee shop, industrial space, a multidimensional cozy tavern, the backrooms liminal space, local bar, inside a bar, post industrial","Un recipiente grande está sentado en el medio de una habitación, d.i.YLugar, ambiente cómodo, una sala de escape en un pequeño contenedores de envío, casa urbana, que contiene mesas y paredes, la caja negra, una pequeña cafetería hipster, espacio industrial, una taberna acogedora multidimensional, el espacio liminal de la trastienda, el bar local, dentro de un bar, post industrial",un recipiente grande esta sentado en el medio de una habitacion diylugar ambiente comodo una sala de escape en un pequeno contenedores de envio casa urbana que contiene mesas y paredes la caja negra una pequena cafeteria hipster espacio industrial una taberna acogedora multidimensional el espacio liminal de la trastienda el bar local dentro de un bar post industrial,recipiente sentado habitacion ylugar ambiente comodo sala escape pequeno contenedor envio casa urbano contener mesa pared caja negro pequén cafeteria hipster taberna acogedoro multidimensional espacio liminal trastienda local bar post industrial,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a city at night with lights on the buildings, aerial photo night vision, vibrant city lights, city at night, scenic view at night, neon lights in the city below, los angeles at night, night city on the background, distant mountains lights photo, city lights on the horizon, night city, night landscape background, long exposure outside the city, city lights","Una ciudad por la noche con luces en los edificios, visión nocturna de fotos aéreas, vibrantes luces de la ciudad, ciudad por la noche, vista pintoresca por la noche, luces de neón en la ciudad de abajo, Los Ángeles en la noche, ciudad nocturna en el fondo, luces de montañas distantes fotos, luces de la ciudad en el horizonte, ciudad nocturna, fondo de paisaje nocturno, exposición larga fuera de la ciudad, luces de la ciudad, luces de la ciudad",una ciudad por la noche con luces en los edificios vision nocturna de fotos aereas vibrantes luces de la ciudad ciudad por la noche vista pintoresca por la noche luces de neon en la ciudad de abajo los angeles en la noche ciudad nocturna en el fondo luces de montanas distantes fotos luces de la ciudad en el horizonte ciudad nocturna fondo de paisaje nocturno exposicion larga fuera de la ciudad luces de la ciudad luces de la ciudad,edificio vision aerea vibrante visto pintoresco neon abajo angel noche montana distante foto horizonte fondo paisaje nocturno exposicion largo luz ciudad,2,fondo,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a red playground with a mountain in the background, tlaquepaque, downtown mexico, red trusses, urban plaza, by Rodolfo Escalera, red banners, parks and public space, parks and gardens, cam de leon, guanajuato, vivide colors, parks and monuments, mexico, museum background, blue border, miles df","Un patio rojo con una montaña en el fondo, tlaquepaco, centro de México, armaduras rojas, plaza urbana, de Rodolfo Escalera, pancartas rojas, parques y espacio público, parques y jardines, Cam de Leon, Guanajuato, colores vivide, parques y monumentos, México, fondo de museo, Border Bordes, millas DF DF DF",un patio rojo con una montana en el fondo tlaquepaco centro de mexico armaduras rojas plaza urbana de rodolfo escalera pancartas rojas parques y espacio publico parques y jardines cam de leon guanajuato colores vivide parques y monumentos mexico fondo de museo border bordes millas df df df,patio montana tlaquepaco centro armadura plaza urbano rodolfo escalera pancarta rojo espacio publico jardines cam leon guanajuato colores vivide parques monumento mexico fondo museo border bordes millas,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a ferris at night with the sun setting behind it, ( ferris wheel ), ferris wheel, rim lights and glow, carnival on the background, rim light, rim lights purple and green, magic hour photography, neon rim light, rim lights, fairground rides, electric sky, centered rim lighting, rim lights wlop, ixions wheel, wheel, summer festival night","a ferris at night with the sun setting behind it, ( ferris wheel ), ferris wheel, rim lights and glow, carnival on the background, rim light, rim lights purple and green, magic hour photography, neon rim light, rim lights, fairground rides, electric sky, centered rim lighting, rim lights wlop, ixions wheel, wheel, summer festival night",a ferris at night with the sun setting behind it  ferris wheel  ferris wheel rim lights and glow carnival on the background rim light rim lights purple and green magic hour photography neon rim light rim lights fairground rides electric sky centered rim lighting rim lights wlop ixions wheel wheel summer festival night,with sun setting behind ferris glow carnival the background purple and green magic hour photography neon light fairground rides electric sky centered lighting rim lights wlop ixions wheel summer festival night,1,the,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a red bridge with a mountain in the background, huge red moon, full red moon, during a blood moon, moon behind, red moon, large moon in the sky, beautiful moon light, giant super moon, blood moon eclipse, blood moon, the moon in the background, giant moon, big moon, big moon in background, full blood moon, moon in the background","Un puente rojo con una montaña en el fondo, enorme luna roja, luna roja llena, durante una luna de sangre, luna detrás, luna roja, luna grande en el cielo, hermosa luz de la luna, luna gigante de la luna, eclipse de luna de sangre, luna de sangre, la luna en el fondo, luna gigante, luna grande, gran luna en el fondo, luna de sangre completa, luna de fondo, luna de fondo, de fondo, de fondo, de fondo.",un puente rojo con una montana en el fondo enorme luna roja luna roja llena durante una luna de sangre luna detras luna roja luna grande en el cielo hermosa luz de la luna luna gigante de la luna eclipse de luna de sangre luna de sangre la luna en el fondo luna gigante luna grande gran luna en el fondo luna de sangre completa luna de fondo luna de fondo de fondo de fondo de fondo,puente montana enorme rojo lleno roja cielo hermoso luz eclipse gigante sangre completo luna fondo,2,fondo,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a city at night with a dark sky, dark industrial background, industrial gotham city, dark industrial atmosphere, by Elsa Bleda, industrial background, abandoned steelworks, smokestacks at night in the rain, industrial photography, steel mill, factories and nature, by Rodolfo Escalera, industrial architecture, by Liam Wong, industrial setting, industrial environment","Una ciudad de la noche con un cielo oscuro, fondo industrial oscuro, ciudad de Gotham industrial, atmósfera industrial oscura, de Elsa Bleda, fondo industrial, acero abandonado, chimeneas por la noche en la lluvia, fotografía industrial, fábrica de acero, fábricas y naturaleza, por Rodolfo Escalera, arquitectura industrial, por Liam Wong, entorno industrial, entorno industrial, entorno industrial, entorno industrial, entorno industrial, entorno industrial.",una ciudad de la noche con un cielo oscuro fondo industrial oscuro ciudad de gotham industrial atmosfera industrial oscura de elsa bleda fondo industrial acero abandonado chimeneas por la noche en la lluvia fotografia industrial fabrica de acero fabricas y naturaleza por rodolfo escalera arquitectura industrial por liam wong entorno industrial entorno industrial entorno industrial entorno industrial entorno industrial entorno industrial,cielo ciudad gotham atmosfero oscuro elsa bleda fondo abandonado chimenea noche lluvia fotografia fabricar acero fabrica naturaleza rodolfo escalera arquitectura liam wong entorno industrial,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a cloudy sky, clouds and corrupted city behind, dark cloudy sky, cloudy dark sky, mexico city, dark dramatic skies, dramatic cloudy sky, beautiful cloudy sky, cloudy sky, by Rodolfo Escalera, mostly cloudy sky, with dramatic sky, by Dave Arredondo, against a stormy sky, with dark clouds in the sky, under a dark cloudy sky","Un cielo nublado, nubes y una ciudad corrupta detrás, un cielo oscuro y nublado, un cielo oscuro nublado, la Ciudad de México, cielos oscuros y dramáticos, un cielo nublado dramático, un hermoso cielo nublado, un cielo nublado, de Rodolfo Escalera, en su mayoría de cielo nublado, con un cielo dramático, de Dave Arroredondo, contra un cielo tormentoso, con nubes oscuras en el cielo, bajo un cielo oscuro nublado.",un cielo nublado nubes y una ciudad corrupta detras un cielo oscuro y nublado un cielo oscuro nublado la ciudad de mexico cielos oscuros y dramaticos un cielo nublado dramatico un hermoso cielo nublado un cielo nublado de rodolfo escalera en su mayoria de cielo nublado con un cielo dramatico de dave arroredondo contra un cielo tormentoso con nubes oscuras en el cielo bajo un cielo oscuro nublado,corrupto nublar ciudad mexico hermoso rodolfo escalera mayoria dramatico dave arroredondo tormentoso nube cielo oscuro nublado,2,fondo,MONTERREY_DESC_TRADUCIDO_LIMPIO
"the tower is lit up with green lights, smokestacks at night in the rain, ventilation shafts, silo, chimneys on buildings, 3 6 0 projection, twisted giant tower, giant imposing steampunk tower, very dark with green lights, industrial gotham city, smoke columns, dark building, fire and smoke columns, former gasometer in rome, smoky chimney","La torre está iluminada con luces verdes, chimeneas por la noche bajo la lluvia, ejes de ventilación, silo, chimeneas en edificios, 3 6 0 de proyección, torre gigante retorcida, torre de steampunk imponente gigante, muy oscura con luces verdes, ciudad de gotham industrial, columnas de humo, construcción oscura, columnas de fuego y humo, antiguo gasómetro en la roma, chimenea bumosa",la torre esta iluminada con luces verdes chimeneas por la noche bajo la lluvia ejes de ventilacion silo chimeneas en edificios 3 6 0 de proyeccion torre gigante retorcida torre de steampunk imponente gigante muy oscura con luces verdes ciudad de gotham industrial columnas de humo construccion oscura columnas de fuego y humo antiguo gasometro en la roma chimenea bumosa,iluminada noche lluvia eje ventilacion silo edificio proyeccion retorcido torre steampunk imponente gigante luz verde ciudad gotham industrial construccion oscuro columna fuego humo antiguo gasometro roma chimenea bumós,2,fondo,MONTERREY_DESC_TRADUCIDO_LIMPIO
"the new stadium in qatar, soccer stadium, render corona, futuristic sport arena, stadium landscape, stadium, 3 6 0 render panorama, futuristic dome, stadium setting, mexico city, sportspalast amphitheatre, turf roof, alien mothership, huge futuristic building, wide angle exterior 2022, art deco stadium, rounded architecture, curvilinear architecture","the new stadium in qatar, soccer stadium, render corona, futuristic sport arena, stadium landscape, stadium, 3 6 0 render panorama, futuristic dome, stadium setting, mexico city, sportspalast amphitheatre, turf roof, alien mothership, huge futuristic building, wide angle exterior 2022, art deco stadium, rounded architecture, curvilinear architecture",the new stadium in qatar soccer stadium render corona futuristic sport arena stadium landscape stadium 3 6 0 render panorama futuristic dome stadium setting mexico city sportspalast amphitheatre turf roof alien mothership huge futuristic building wide angle exterior 2022 art deco stadium rounded architecture curvilinear architecture,the new qatar soccer corona sport arena landscape render panorama dome setting mexico city sportspalast amphitheatre turf roof alien mothership huge futuristic building wide angle exterior art deco stadium rounded curvilinear architecture,1,the,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a bike parked on a dirt road in the mountains, mountains and sunset!!, mountains and colorful sunset!!, downhill landscape, nothofagus, mountain background, mountainous background, beatiful mountain background, mountains background, foundry vtt, canyon background, last light on mountain top, rolling mountain, sunset in a valley, coban, ligjt trail","¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡L lienzos y coloridos puñetazos, paisaje cuesta abajo, no martilleras, fondo de montaña, fondo montañoso, fondos de montaña, fondo de montañas, fondo de montañas, fundición de cañón, última luz en la montaña, montaña, al sol en un valle, coban, ligjt sended",l lienzos y coloridos punetazos paisaje cuesta abajo no martilleras fondo de montana fondo montanoso fondos de montana fondo de montanas fondo de montanas fundicion de canon ultima luz en la montana montana al sol en un valle coban ligjt sended,lienzo colorido punetazos paisaje costar abajo martillera montanoso fondo fundicion canon ultimo luz montana sol valle cor ligjt sended,2,fondo,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a person walking through a snowy forest, zhangjiajie national forest park, snowing in the forest, the taoist temples of huangshan, zhangjiajie, snow forest, dusting of snow, forest. white trees, light snowfall, mountain snow, coban, lush winter forest landscape, in a snowy forest setting, snowy forest","Una persona que camina a través de un bosque nevado, el parque del bosque nacional de Zhangjiajie, nevando en el bosque, los templos taoístas de Huangshan, Zhangjiajie, bosque de nieve, polvo de nieve, bosque.árboles blancos, nevadas ligeras, nieve de montaña, coban, exuberante paisaje de bosque de invierno, en un bosque nevado, bosque nevado",una persona que camina a traves de un bosque nevado el parque del bosque nacional de zhangjiajie nevando en el bosque los templos taoistas de huangshan zhangjiajie bosque de nieve polvo de nieve bosquearboles blancos nevadas ligeras nieve de montana coban exuberante paisaje de bosque de invierno en un bosque nevado bosque nevado,persona caminar traves parque nacional nevar templo taoista huangshan zhangjiajie polvo arbol blanco nevada ligero nieve montana cor exuberante paisaje invierno bosque nevado,4,montana,MONTERREY_DESC_TRADUCIDO_LIMPIO
"lightning strikes through the sky over rio, beatifull lightning, lightning and rain, natural lightning, lightning strike, dynamic lightning, stormy weather with lightning, lightning bolt, rain and lightning, lightning around, lightning behind, sharp lightning, fork lightning, lightning arc plasma, artificial lightning, thunder & lightning, lightning flashes, lightning strikes, lightning storm, sparks and thunders","lightning strikes through the sky over rio, beatifull lightning, lightning and rain, natural lightning, lightning strike, dynamic lightning, stormy weather with lightning, lightning bolt, rain and lightning, lightning around, lightning behind, sharp lightning, fork lightning, lightning arc plasma, artificial lightning, thunder & lightning, lightning flashes, lightning strikes, lightning storm, sparks and thunders",lightning strikes through the sky over rio beatifull lightning lightning and rain natural lightning lightning strike dynamic lightning stormy weather with lightning lightning bolt rain and lightning lightning around lightning behind sharp lightning fork lightning lightning arc plasma artificial lightning thunder  lightning lightning flashes lightning strikes lightning storm sparks and thunders,through the sky over rio beatifull natural strike dynamic stormy weather with bolt rain around behind sharp fork arc plasmar artificial thunder flashes strikes lightning storm sparks and thunders,1,the,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a plate of chicken breasts with sauce and pasta, grilled chicken, olive garden, hd food photography, plenty mozzarella, chicken sandwich, restaurant menu photo, 4k food photography, 4 k food photography, super realistic food picture, delicious food, mozzarella everywhere, food advertisement, anthropomorphized chicken, professional food photography, mozzarella, outback, chicken, restaurant!!!","a plate of chicken breasts with sauce and pasta, grilled chicken, olive garden, hd food photography, plenty mozzarella, chicken sandwich, restaurant menu photo, 4k food photography, 4 k food photography, super realistic food picture, delicious food, mozzarella everywhere, food advertisement, anthropomorphized chicken, professional food photography, mozzarella, outback, chicken, restaurant!!!",a plate of chicken breasts with sauce and pasta grilled chicken olive garden hd food photography plenty mozzarella chicken sandwich restaurant menu photo 4k food photography 4 k food photography super realistic food picture delicious food mozzarella everywhere food advertisement anthropomorphized chicken professional food photography mozzarella outback chicken restaurant,plate breasts with sauce and pasta grilled olive garden plenty sandwich menu photo super realistic picture delicious everywhere advertisement anthropomorphized professional food photography mozzarella outback chicken restaurant,1,the,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a close up of a metal object on a table, sticker of a rock band, frank frazeta, very detailed labeling, on rock concert stage, frank franzettta, labeled, the band name is roborock, fransico goya, zabrocki, sakimichan frank franzzeta, ( ( stage lights ) ), stage","Un primer plano de un objeto de metal en una mesa, pegatina de una banda de rock, Frank Frazeta, etiquetado muy detallado, en el escenario de conciertos de rock, Frank Franzettta, etiquetado, el nombre de la banda es Roborock, Fransico Goya, Zabrocki, Sakimichan Frank Franzzeta, (((Lights)), escenario, escenario.",un primer plano de un objeto de metal en una mesa pegatina de una banda de rock frank frazeta etiquetado muy detallado en el escenario de conciertos de rock frank franzettta etiquetado el nombre de la banda es roborock fransico goya zabrocki sakimichan frank franzzeta lights escenario escenario,plano objeto metal mesa pegatín frazeta detallado concierto rock franzettta etiquetado nombre banda roborock fransico goya zabrocki sakimichan frank franzzeta lights escenario,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a tall tower with a clock on top, iron giant at sunset, by Dave Arredondo, silhouette over sunset, the city of santa barbara, tall metal towers, tall structures, city background in silhouette, tucson arizona, tar pits, tall spires, city of industry, by James Warhola, sunny park background, park background, sunset panorama, sunset in background","Una torre alta con un reloj en la parte superior, gigante de hierro al atardecer, por Dave Arredondo, silueta sobre el atardecer, la ciudad de Santa Bárbara, torres de metal altas, estructuras altas, fondo de la ciudad en Silhouette, Tucson Arizona, alquitrán, altas aguas, ciudades de la industria, de James Warhola, fondo de parque soleado, fondo de parque, Panorama al sol, Sunset in Gasehding en el fondo.",una torre alta con un reloj en la parte superior gigante de hierro al atardecer por dave arredondo silueta sobre el atardecer la ciudad de santa barbara torres de metal altas estructuras altas fondo de la ciudad en silhouette tucson arizona alquitran altas aguas ciudades de la industria de james warhola fondo de parque soleado fondo de parque panorama al sol sunset in gasehding en el fondo,reloj superior gigante hierro dave arredondo silueta atardecer santa barbara torre metal estructura silhouette tucson arizona alquitran alto agua ciudad industria james warhola soleado parque panorama sol sunset gasehding fondo,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a green plate, tacos, taco, tjalf sparnaay, cinemática, high quality food photography, image split in half, mexican desert, food blog, super realistic food picture, tlaquepaque, mexican, award winning food photo, the photo shows a large, it idn't greasy, horrible rotting flesh, fast food review","Un plato verde, tacos, taco, tjalf sparnaay, cinemática, fotografía de alimentos de alta calidad, imagen dividida, desierto mexicano, blog de alimentos, imagen de comida súper realista, tlaqueque, mexicana, galardonada foto de comida, la foto muestra un gran, no es necesario, horrible, una revisión de comida rápida, revisión de comida rápida",un plato verde tacos taco tjalf sparnaay cinematica fotografia de alimentos de alta calidad imagen dividida desierto mexicano blog de alimentos imagen de comida super realista tlaqueque mexicana galardonada foto de comida la foto muestra un gran no es necesario horrible una revision de comida rapida revision de comida rapida,plato verde taco tjalf sparnaay cinematica fotografia alto calidad dividido desierto blog alimento imagen super realista tlaqueque mexicano galardonado foto mostrar necesario horrible revision comida rapido,3,comida,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a man standing in a river with a backpack, panoramic centered view of girl, in a river in the jungle, wide angle river, standing in a shallow river, panoramic view of girl, mountains and rivers, panoramic photography, geomorphology, snake river in the jungle, she is walking on a river, lush valley, near a river, the river of time","Un hombre que se encuentra en un río con una mochila, una vista panorámica centrada de la niña, en un río en la jungla, un río gran angular, de pie en un río poco profundo, vista panorámica de niña, montañas y ríos, fotografía panorámica, geomorfología, río serpiente en la jungla, está caminando en un río, un valle, cerca de un río, el río, el río del tiempo del tiempo del tiempo del tiempo del tiempo del tiempo del tiempo.",un hombre que se encuentra en un rio con una mochila una vista panoramica centrada de la nina en un rio en la jungla un rio gran angular de pie en un rio poco profundo vista panoramica de nina montanas y rios fotografia panoramica geomorfologia rio serpiente en la jungla esta caminando en un rio un valle cerca de un rio el rio el rio del tiempo del tiempo del tiempo del tiempo del tiempo del tiempo del tiempo,hombre mochila centrado angular pie profundo vista panoramico nina montana rios fotografia panoramica geomorfologia serpiente jungla caminar valle cerca rio tiempo,4,montana,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a person standing on top of a mountain, girl standing on mountain, mountains and sunset!!, mountains and colorful sunset!!, mountain sunrise, a wanderer on a mountain, girl walking on mountain, mexico, girl standing on cliff, sun rises between two mountains, standing on top of a mountain, guanajuato, standing on a mountain top, overlooking a valley","¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡lo que, montañas y coloridos amanecer de montaña?, Montaña, un vagabundo en una montaña, niña caminando en la montaña, México, niña de pie en acantilado, el sol se eleva entre dos montañas, de pie sobre una montaña, guanajuato, de pie en una montaña, a través de un valle de un valle,",lo que montanas y coloridos amanecer de montana montana un vagabundo en una montana nina caminando en la montana mexico nina de pie en acantilado el sol se eleva entre dos montanas de pie sobre una montana guanajuato de pie en una montana a traves de un valle de un valle,colorido amanecer vagabundo nín caminar mexico nina acantilado sol elevar guanajuato pie montana traves valle,4,montana,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a large building with a colorful light on it, colorful detailed projections, projection mapping, colored projections, colorful projections, rainbow overlay! beautifully lit, quito school, 3d shaders, okuda sam miguel, vivide colors, reflection lumen mapping, felipe pantone, uv map, foto realista, 16-bit rgb, holographic rainbow","Un edificio grande con una luz colorida, proyecciones detalladas coloridas, mapeo de proyección, proyecciones de colores, proyecciones coloridas, superposición del arco iris.Bellamente iluminada, la escuela Quito, sombreadores en 3D, Okuda Sam Miguel, Vivide Colors, Reflection Lumen Mapping, Felipe Pantone, Mapa UV, Foto Realista, RGB de 16 bits, arco iris holográfico",un edificio grande con una luz colorida proyecciones detalladas coloridas mapeo de proyeccion proyecciones de colores proyecciones coloridas superposicion del arco irisbellamente iluminada la escuela quito sombreadores en 3d okuda sam miguel vivide colors reflection lumen mapping felipe pantone mapa uv foto realista rgb de 16 bits arco iris holografico,edificio luz colorido detallado mapeir proyeccion color proyección colorida superposicion bellamente iluminado escuela quito sombreador okuda sam miguel vivide colors reflection lumen mapping felipe pantone mapa foto realista rgb bit arco iris holografico,2,fondo,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a woman is standing in front of a mountain with a light trail, bioluminescent waterfall, beautiful fantasy cave scene, glowing crystal cave, stone age rave in a cave, magical cave, in a cave with the waterfall, cave with waterfall, neon pillars, cave background, cave glowing stones, projection mapping, neon volumetric lights, lightpainting luminescent","Una mujer está parada frente a una montaña con un sendero ligero, una cascada bioluminiscente, una hermosa escena de la cueva de fantasía, una cueva de cristal brillante, una edad de la edad de piedra en una cueva, una cueva mágica, en una cueva con la cascada, la cueva con la cascada, los pilares neón, el fondo de la cueva, las cálculos brillantes, el mapeo de la projección, las luces volumétricas de neón, las luces volumétricas de luminosos de la lumina del gremina de los asanos del grano.",una mujer esta parada frente a una montana con un sendero ligero una cascada bioluminiscente una hermosa escena de la cueva de fantasia una cueva de cristal brillante una edad de la edad de piedra en una cueva una cueva magica en una cueva con la cascada la cueva con la cascada los pilares neon el fondo de la cueva las calculos brillantes el mapeo de la projeccion las luces volumetricas de neon las luces volumetricas de luminosos de la lumina del gremina de los asanos del grano,mujer parada frente montana sendero ligero bioluminiscente hermoso escena fantasia cristal edad piedra magico cascada pilar fondo cueva calculo brillante mapeo projeccion neon luz volumetricas luminoso lumina gremina asano grano,2,fondo,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a canal with a bridge and a boat in the water, canals, guanajuato, tlaquepaque, canal, downtown mexico, seville, spain, waterways, wide angle river, bridges and railings, moroccan city, on a canva, by Miltos Manetas, green spaces, railing along the canal, by Juan Villafuerte","Un canal con un puente y un bote en el agua, canales, Guanajuato, TlaquePqueque, Canal, centro de México, Sevilla, España, vías fluviales, río de gran angular, puentes y barandillas, ciudad marroquí, en un lienzo, por Miltos Manetas, espacios verdes, barandilla a lo largo del canal, por Juan Villafuerte,",un canal con un puente y un bote en el agua canales guanajuato tlaquepqueque canal centro de mexico sevilla espana vias fluviales rio de gran angular puentes y barandillas ciudad marroqui en un lienzo por miltos manetas espacios verdes barandilla a lo largo del canal por juan villafuerte,bote agua canales guanajuato tlaquepqueque centro mexico sevilla espana via fluvial rio angular puente ciudad marroqui lienzo milto maneta espacio verde barandilla canal juan villafuerte,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a bowl of taco chicken torta with a forked in it, chilaquiles, the plate is on a wooden table, bowl filled with food, over a dish and over a table, ornate egg, served on a plate, avocado being stolen, trendy food, hearty breakfast, canned dog food on a plate, foodporn, breakfast at las pozas","Un tazón de torta de pollo con taco con un bifurcado, chilaquiles, el plato está en una mesa de madera, un tazón lleno de comida, sobre un plato y sobre una mesa, huevo adornado, servido en un plato, robado de aguacate, comida moderna, desayuno abundante, comida para perros en un plato, alimento, desayuno en las pozas",un tazon de torta de pollo con taco con un bifurcado chilaquiles el plato esta en una mesa de madera un tazon lleno de comida sobre un plato y sobre una mesa huevo adornado servido en un plato robado de aguacate comida moderna desayuno abundante comida para perros en un plato alimento desayuno en las pozas,torta pollo taco bifurcado chilaquiles madera tazon lleno mesa huevo adornado servido robado aguacate moderno abundante comida perro plato alimento desayuno poza,3,comida,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a building with a clock on the side of it, camera obscura, golden age seraph bunkers, by Ricardo Bofill, inter dimensional villa, bunker, silo, giant aztec spaceship, fulldome, built on a steep hill, rounded roof, brutalist aztec architecture, rounded architecture, gigantic robot head, bunkers, upside - down building","Un edificio con un reloj en el costado, cámaras obscuas, bunkers de la edad de oro, bunkers, de Ricardo Bofill, villa intermensional, búnker, silo, espaciación gigante azteca, nave espacial, fulldome, construida en una colina empinada, techo redondeado, brutalista aztec de arquitectura, arquitectura redondeada, gigantescos robot, buquezadores, edificio al revés.",un edificio con un reloj en el costado camaras obscuas bunkers de la edad de oro bunkers de ricardo bofill villa intermensional bunker silo espaciacion gigante azteca nave espacial fulldome construida en una colina empinada techo redondeado brutalista aztec de arquitectura arquitectura redondeada gigantescos robot buquezadores edificio al reves,reloj costado camara obscuas edad oro ricardo bofill villa intermensional bunker silo espaciacion gigante azteca nave espacial fulldome construido colina empinado techo brutalista aztec arquitectura redondeado gigantesco robot buquezadores edificio rev,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"flowers in the middle of a road with mountains in the background, marigold flowers, an aesthetic field of flowers, flowerbeds, flowers everywhere, flowers in a flower bed, chrysanthemums, field of mixed flowers, there's flowers everywhere, lots of flowers, marigold background, many flowers, yellow flowers, flowers and gold, yellow carpeted","Flores en el medio de un camino con montañas en el fondo, flores de caléntula, un campo estético de flores, macizos de flores, flores en todas partes, flores en una cama de flores, crisantemo, campo de flores mixtas, hay flores en todas partes, muchas flores, fondo de caléntula, muchas flores, flores amarillas y oro, alfombra amarilla, amarilla Carpeta, amarilla Carpeta, amarilla Carpeta, amarilla.",flores en el medio de un camino con montanas en el fondo flores de calentula un campo estetico de flores macizos de flores flores en todas partes flores en una cama de flores crisantemo campo de flores mixtas hay flores en todas partes muchas flores fondo de calentula muchas flores flores amarillas y oro alfombra amarilla amarilla carpeta amarilla carpeta amarilla carpeta amarilla,camino montana calentular estetico macizo flores cama crisantemo campo mixto parte fondo calentula flor oro alfombra carpeta amarillo,4,montana,MONTERREY_DESC_TRADUCIDO_LIMPIO
