prompt_procesado_es,fuente,cluster,sentimiento,frame,subtopico
vestido blanco se encuentra ella ella piramidal sacerdotisa vestido blanco antiguo nina delgada vestido boho antiguos dioses dios dios viajes dios dios,descripcion,7,NEU,NEUTRAL,-1
luna se sobre iluminacion global iluminacion dramatica torre pintada luna luz matriz verde ligh luna nigth iluminacion luna llena ligh,descripcion,8,NEU,NEUTRAL,-1
chichen hermosas ruisas blanca trampa blanca,descripcion,8,NEU,NEUTRAL,-1
hombre sostiene bandera mexicana mexicano foto realista guerrero mexicano guerrero azctec latino tenochtitlan folklore antiguo megoestructo,descripcion,5,NEU,NEUTRAL,-1
mito templados,descripcion,8,NEU,NEUTRAL,-1
camisa jeans blancos se encuentra inspirada por rufino tamayo lienzo retrato pelo rojo inspirada por porfirio didonna princesa aztecas peleas barbaras aztecidad catada ella calles calle barbaras mytologia aztecidad catada ella street fashion azet emithsts etheds barbarians catedral ella street fashld,descripcion,5,NEU,CONFLICTO,-1
iconografia todo hecho papel pidata dia muertos arte quetzecoatl intrincados disenos fronterizos,descripcion,3,NEU,NEUTRAL,-1
gold head statue ruined alien monolithic granite spikes jaguar warrior head statue ella,descripcion,5,NEU,NEUTRAL,-1
palabras dia cancer mama lienzo siete estrellas rosas puntiagudas colores rosados soporte foto lienzo bayc mirando oceano rosa colores rosas suaves defensores salud imagen dia conciencia por ancell stronach princesa aztecas peleas barbaras rosa oro inca,descripcion,6,NEU,CONFLICTO,-1
city chila angkor thon angkor wat aqueducts city stone pathways castle walls standing stone paths stone roads stone walls pillars beautiful behind white stone,descripcion,9,NEU,NEUTRAL,-1
large sky brutalist elders classic fantasy iconografia,descripcion,3,NEU,NEUTRAL,-1
stone stairway classic elders trampling city civilizations,descripcion,2,NEU,NEUTRAL,-1
monolithic stairway heaven piramidal,descripcion,1,NEU,NEUTRAL,-1
large civilizations classic archeological discover ziggurat,descripcion,2,NEU,NEUTRAL,-1
chilan elders brutalist,descripcion,3,NEU,NEUTRAL,-1
temperaturas pilio atztec antiguos tempran azteco tempran atztec fantasia piramidal,descripcion,5,NEU,NEUTRAL,-1
piramidal,descripcion,3,NEU,NEUTRAL,-1
doradas giza antecedentes megestructura esquema egipto ziggurat adobe pyramides laios giza gizas giza scutoid wolfgang zelmer,descripcion,5,NEU,NEUTRAL,-1
large stone structure classic elders trampling city civilizations dios,descripcion,2,NEU,NEUTRAL,-1
cielo espacas espaceta piramida megaliticos perdieron piramida piramida perdieron piramida,descripcion,5,NEU,NEUTRAL,-1
muro serie tallas textura revestimiento estilizada escultura alivio tallas arte concreto escultura bajo alivio intrincadas tallas arte concreto alivio arte escultura alivio alto alivio timbre arte tribal etiquetas escultura esculpida,descripcion,4,NEU,NEUTRAL,-1
woman standing front large monolithic truth white shaved made flesh behind,descripcion,9,NEU,NEUTRAL,-1
dios alienigenas brutalista pyramides perdidos perdidas monolithologia auxeros atenuados atenuados monolithologia monolithologia monolithologia aza,descripcion,6,NEU,NEUTRAL,-1
planta espaciosa antecedentes bellas orilla orilla eles elemento,descripcion,8,NEU,NEUTRAL,-1
large park cloudy sky sundown clasica,descripcion,7,NEU,NEUTRAL,-1
alta piramidales al atardecer piramidal giza ziggurat trimidacion mayus,descripcion,1,NEU,NEUTRAL,-1
truth white monolithic scheme foto realista blanco negro,descripcion,1,NEU,NEUTRAL,-1
hombre pie medio piscina jamaica aguas verdes colores jamaica viajes aventuras pozo piscina verde rio exuberante charcos agua turquesa pie rio poco profundo exuberantes paraisos tropicalismo tortuias tortuias aguas tortuga caribe cuerpo completo cuerpo vibraciones cascadas homenajees cascadas cascadas cascadas casas flacas cascadas hambre havesas caidas casas flacas cascadas hambre havesas,descripcion,0,NEU,NEUTRAL,-1
yucatann pisoteo clasica aztac zigguat structure monument structure,descripcion,1,NEU,NEUTRAL,-1
pyramida sunhec may mayo mayo santa tumba pueden may mayo mayhologia mayo santa piramidal,descripcion,5,NEU,NEUTRAL,-1
estanque rodeado plantas arboles sumidero sumidero pozo verde piscina rezuman sumideros lago subterraneo piscina concentrica infinita enorme agujero redondo negro profundidades cueva profunda cueva cubierta dentro agujero negro espalda misterioso agujero redondo negro piscinas claras agua agujeros nucleos,descripcion,0,POS,NEUTRAL,-1
group people standing front elders archeological discover oro,descripcion,9,NEU,NEUTRAL,-1
cueva piscina interior lago subterraneo casa banos vacia escondida cueva acogedora casa banos escondida cueva cascada dentro caverna deseando pozos hotisprendia escondida cueva profunda cueva cascada piscina dentro sumidero profundo cueva escondida cueva verde verdosa piscina,descripcion,0,NEU,NEUTRAL,-1
iluminacion global iluminacion dramatica piramidal neon iluminacion mystical mystic mytec fantasia temperatura global iluminacion cosmica aztology temperatura mystical iluminacion cosmica mytetica mytec illuminaition,descripcion,5,NEU,NEUTRAL,-1
piramidio rayos rayo miteminacion piramidacion piramidacion trazado rayos,descripcion,3,NEU,NEUTRAL,-1
por noche piramida ligth luna nigth foto tomada noche fantasia torre plata luna luna civil luna,descripcion,7,NEU,NEUTRAL,-1
mando antecedentes antiguo adobe fantasma ruina adobe traspaso jerga adobe aten may tuertero aturio tuertero may may may,descripcion,5,NEU,NEUTRAL,-1
grand flowers,descripcion,9,POS,NEUTRAL,-1
stone wall clock top megalithic buildings yutja god zigurat,descripcion,1,NEU,NEUTRAL,-1
persona se tumba playa pies alto pie playa boracay varadero beach se relaja playa playa waikiki arena blanca caribe playa hawaii tumbona se relaja playa esta relajando playa miami soles playa playa,descripcion,6,NEU,NEUTRAL,-1
talla hombre escultura bajo alivio guerrero jaguar escena escultura alivio alto escultura alivio imagen craneo chaleco dios azteco tallas huesos ornamentales glyph teonanacatl alivio dios alivio guerrero mascara jaguar basura alivio,descripcion,6,NEU,NEUTRAL,-1
vision aerea sitio espacios solares antiguos catula piramida alienigena,descripcion,6,NEU,NEUTRAL,-1
tree large branch beautiful behind huge megalithic megalithic buildings advanced civilization anciano,descripcion,2,NEU,NEUTRAL,-1
hombre se encuentra terraza al lado piscina dad bod paul kratter foto cuerpo completo steve foto vacaciones marte foto vacaciones tom cruise torso chris evans vientre cerveza vacaciones bjo,descripcion,6,NEU,NEUTRAL,-1
behind her beautiful behind sacred ruined alien behind city god elders,descripcion,9,NEU,NEUTRAL,-1
campo cubierto hierba espacios tikal temperatura iv antecedentes pyramida antecedentes antihorada antiguedades,descripcion,8,NEU,NEUTRAL,-1
space city civilizations alien trampling city archeological discover civilizations,descripcion,2,NEU,NEUTRAL,-1
vista aerea poa estado poa brasil abandonadas espacios aereos fotografias drones perspectiva drones construccion bosque cerca lago castillo abandonado cielo estacion abandonada fotos tomadas desde arriba dji perspectiva disparada desde cielo,descripcion,6,NEU,NEUTRAL,-1
hombre parado al atardecer piramidales al atardecer elders megalofoba,descripcion,3,NEU,NEUTRAL,-1
hombre mochila se encuentra hombre lleva mochila equipo aventura viajes aventuras mochila cuadrada mochila pisoteando pie sobre tumba aventura aventura backpack backpack ida,descripcion,4,NEU,NEUTRAL,-1
libro titulo yucatan puede t riva guia viajes clasica turismo anuncio viajes tenochtitlan libro muertos hermosas viajes aventuras elders,descripcion,7,NEU,NEUTRAL,-1
rodeadas angkor thon angkor angkor wat misterioso grandes tikal iv irreal hermosas tramplante tramatoria tramator tramatina tramatoria tramatoria tramatina tramatina tamizada tramatina tramatoria tramatoria tamizada tramatina tramatoria tramatina tamizada tamicados tamicales,descripcion,4,POS,NEUTRAL,-1
